Year,Day, HRMIN,LW_IN_F,WS_F,PA_F,TA,prcp,TS_F_MDS_1,VPD,Srad,SWC_F_MDS_1,NEE_VUT_MEAN
2004,363,1030,138,0.565,60.157,-11.7,0,-11.65,156.8,360.2,4.5,0.000341909
2004,363,1100,141.9,0.992,60.19,-10.65,0,-10.67,183,453.2,4.5,0.0568499
2004,363,1130,146,0.973,60.183,-9.33,0,-9.4,213.9,533.3,4.5,-0.00246215
2004,363,1200,149.4,1.007,60.176,-8.24,0,-8.02,246.5,598.6,4.6,0.0395828
2004,363,1230,152.6,1.642,60.169,-7.717,0,-6.656,255.1,651.6,4.8,-0.132879
2004,363,1300,155.1,2.45,60.162,-6.94,0,-5.412,268.6,688.3,5,-0.110873
2004,363,1330,158.9,2.422,60.155,-5.983,0,-4.375,289.5,704.9,5.1,-0.0729107
2004,363,1400,160.9,2.531,60.147,-5.114,0,-3.565,329.3,702.4,5.3,-0.0729107
2004,363,1430,161.9,2.431,60.12,-4.302,0,-2.945,364,681.9,5.4,-0.110873
2004,363,1500,163.4,2.476,60.092,-3.447,0,-2.463,372.6,642.5,5.5,-0.14086
2004,363,1530,164.4,2.116,60.064,-2.529,0,-2.072,399.4,587.1,5.7,-0.0592614
2004,363,1600,164.2,2.19,60.036,-1.793,0,-1.759,433.2,515.1,5.8,-0.341685
2004,363,1630,165.9,2.665,60.008,-1.485,0,-1.525,441.9,318.5,5.9,-0.246628
2004,363,1700,173,3.063,59.98,-1.516,0,-1.359,420.6,227.8,6,0.0733813
2004,363,1730,170.4,2.462,59.991,-1.193,0,-1.264,427.4,187.1,6,-0.00363671
2004,363,1800,165.7,2.489,60.001,-1.511,0,-1.216,414.4,96,6.1,0.106225
2004,363,1830,166.4,1.15,60.012,-2.506,0,-1.209,372.3,0,6.1,0.231631
2004,363,1900,162.7,0.833,60.022,-4.627,0,-1.238,301.8,0,6.1,0.224909
2004,363,1930,160.8,0.867,60.033,-5.756,0,-1.33,266.2,0,6.1,0.18861
2004,363,2000,160.9,1.099,60.043,-5.745,0,-1.574,261.9,0,6.1,0.194451
2004,363,2030,159.9,1.097,60.067,-6.569,0,-2.042,246.3,0,6,0.0651543
2004,363,2100,165.9,1.507,60.091,-6.993,0,-2.641,223.3,0,5.9,0.244596
2004,363,2130,167,1.337,60.115,-6.623,0,-3.249,234.6,0,5.7,0.200575
2004,363,2200,167.6,1.446,60.139,-8.13,0,-3.82,202.5,0,5.6,0.971973
2004,363,2230,164.8,1.469,60.163,-8.14,0,-4.337,202.8,0,5.4,0.015962
2004,363,2300,163.9,1.412,60.187,-9.4,0,-4.821,162.8,0,5.3,0.193385
2004,363,2330,160.3,1.306,60.19,-10.32,0,-5.279,142.6,0,5.2,0.540799
2004,364,0,155.6,1.037,60.193,-11.48,0,-5.715,122.8,0,5.1,0.196958
2004,364,30,155.3,1.592,60.196,-10.92,0,-6.152,129.4,0,5,0.219231
2004,364,100,157.2,0.782,60.199,-10.8,0,-6.566,134.9,0,5,0.213752
2004,364,130,156.7,1.538,60.202,-11.25,0,-6.946,121.9,0,5,0.0989798
2004,364,200,157.5,1.222,60.205,-10.93,0,-7.296,129.9,0,4.9,0.0077769
2004,364,230,156.2,1.576,60.199,-12.2,0,-7.62,98.5,0,4.9,0.307372
2004,364,300,157.7,0.974,60.194,-11.79,0,-7.924,107.8,0,4.9,0.244873
2004,364,330,157.5,1.077,60.189,-11.52,0,-8.22,116.8,0,4.8,0.0407965
2004,364,400,157.6,0.872,60.183,-11.84,0,-8.49,112.6,0,4.8,0.223216
2004,364,430,159.3,1.138,60.178,-11.13,0,-8.76,129.3,0,4.8,0.217804
2004,364,500,160,0.953,60.172,-11.81,0,-9.01,118.7,0,4.7,0.207169
2004,364,530,160.6,1.245,60.176,-10.98,0,-9.23,132.2,0,4.7,0.219381
2004,364,600,159.6,1.183,60.179,-11.08,0,-9.41,125.6,0,4.7,0.168074
2004,364,630,159.4,1.215,60.182,-10.53,0,-9.59,142.4,0,4.7,0.233622
2004,364,700,160.2,1.187,60.185,-9.45,0,-9.73,173.4,0,4.6,0.197384
2004,364,730,164.4,4.052,60.189,-3.338,0,-9.82,361.9,0,4.6,0.245848
2004,364,800,162.3,3.942,60.192,-3.536,0,-9.75,358.5,0,4.6,0.258609
2004,364,830,162.3,2.952,60.217,-4.197,0,-9.64,339.9,2.678,4.6,0.234828
2004,364,900,161.5,1.672,60.243,-5.695,0,-9.65,284,58.19,4.6,0.159662
2004,364,930,163.4,2.611,60.268,-5.22,0,-9.6,292.7,165.6,4.6,0.088124
2004,364,1000,164.1,2.353,60.294,-2.356,0,-9.27,395.6,276.1,4.6,0.0462867
2004,364,1030,167,2.644,60.319,0.698,0,-8.6,521.6,324.6,4.6,-0.500013
2004,364,1100,170.1,3.701,60.345,4.131,0,-7.638,731.1,417.3,4.6,0.216211
2004,364,1130,168.3,5.781,60.333,4.792,0,-6.484,775.5,520.5,4.8,0.065711
2004,364,1200,168.9,7.435,60.321,5.296,0,-5.331,806.5,613.1,4.9,0.06498
2004,364,1230,170.3,7.599,60.309,5.489,0,-4.298,819.8,655.7,5.1,0.223277
2004,364,1300,175.8,7.066,60.298,5.402,0,-3.479,809.4,622,5.2,0.092033
2004,364,1330,187.2,5.21,60.286,5.952,0,-2.865,840.1,683.6,5.4,0.350496
2004,364,1400,201,5.659,60.274,6.807,0,-2.386,890.6,752,5.5,-0.020542
2004,364,1430,208.8,4.82,60.248,7.248,0,-1.963,930,703,5.7,0.234988
2004,364,1500,215.3,4.294,60.222,7.73,0,-1.616,965.9,657.1,5.9,0.003202
2004,364,1530,214,5.728,60.196,7.678,0,-1.359,969.4,530.9,6,0.078161
2004,364,1600,209.2,5.976,60.17,7.38,0,-1.174,952.1,417.7,6.2,0.02985
2004,364,1630,205.7,5.193,60.145,7.14,0,-1.036,934.5,281,6.4,-0.006506
2004,364,1700,207.2,3.731,60.119,6.966,0,-0.927,917.4,198.4,6.5,0.038639
2004,364,1730,211.5,5.037,60.125,6.73,0,-0.845,898.6,140.6,6.6,-0.009673
2004,364,1800,208.6,1.737,60.131,6.01,0,-0.784,841,85.7,6.7,0.17504
2004,364,1830,213.1,2.659,60.137,5.689,0,-0.744,831.9,0,6.8,0.152753
2004,364,1900,215,2.112,60.144,4.544,0,-0.729,766.4,0,6.8,0.152949
2004,364,1930,216.5,2.685,60.15,3.917,0,-0.727,731.6,0,6.8,0.174475
2004,364,2000,215.8,2.459,60.156,2.854,0,-0.727,665.9,0,6.8,0.171085
2004,364,2030,202.5,2.458,60.176,1.144,0,-0.729,563.4,0,6.8,0.320722
2004,364,2100,194.5,1.992,60.195,0.358,0,-0.737,529.3,0,6.8,0.282725
2004,364,2130,189.3,2.082,60.215,0.27,0,-0.746,534,0,6.8,0.057026
2004,364,2200,183.3,1.347,60.234,0.745,0,-0.765,563.3,0,6.8,0.246507
2004,364,2230,181.1,2.022,60.254,1.213,0,-0.8,592.1,0,6.7,0.091488
2004,364,2300,179.4,2.761,60.273,1.645,0,-0.872,609.3,0,6.7,0.20326
2004,364,2330,168.8,1.128,60.275,-1.662,0,-1.025,456.3,0,6.7,0.227721
2004,365,0,164,0.801,60.278,-1.932,0,-1.296,444.2,0,6.6,0.218495
2004,365,30,167.7,0.839,60.28,-2.544,0,-1.705,410.7,0,6.4,0.235373
2004,365,100,167.5,1.205,60.282,-2.861,0,-2.188,401,0,6.2,0.153112
2004,365,130,160.9,0.579,60.284,-3.812,0,-2.67,372.4,0,6,0.45264
2004,365,200,155.4,1.39,60.286,-5.357,0,-3.165,323.3,0,5.8,0.171093
2004,365,230,154.4,1.02,60.279,-5.813,0,-3.676,298,0,5.7,0.187865
2004,365,300,153.2,1.797,60.273,-6.51,0,-4.156,279.5,0,5.5,0.163965
2004,365,330,151.1,0.981,60.267,-8.98,0,-4.603,208.6,0,5.4,1.04568
2004,365,400,159.1,0.617,60.261,-9.45,0,-5.065,189.3,0,5.3,0.195779
2004,365,430,161.2,0.833,60.255,-8.68,0,-5.514,217.9,0,5.2,0.18899
2004,365,500,170.6,0.924,60.249,-8.43,0,-5.914,219,0,5.2,0.199054
2004,365,530,155.6,1.028,60.248,-9.46,0,-6.254,185.4,0,5.1,0.195608
2004,365,600,159.2,0.954,60.247,-10.46,0,-6.615,158.3,0,5.1,0.106375
2004,365,630,155.5,1.18,60.246,-12.1,0,-6.965,112,0,5,0.134203
2004,365,700,154.9,1.083,60.245,-12.43,0,-7.302,89.3,0,5,0.111196
2004,365,730,160.2,1.056,60.244,-11.77,0,-7.632,131.3,0,4.9,0.0281194
2004,365,800,184.3,0.839,60.243,-11.49,0,-7.917,129.1,0,4.9,0.192086
2004,365,830,178.6,0.912,60.266,-9.74,0,-8.1,161.5,4.016,4.9,0.193493
2004,365,900,163.8,0.836,60.29,-12.25,0,-8.23,103.5,40.94,4.8,0.11102
2004,365,930,172,0.649,60.313,-10.3,0,-8.32,138.9,102.4,4.8,0.0990121
2004,365,1000,168.4,1.387,60.336,-7.875,0,-8.16,190.8,192.3,4.8,0.162596
2004,365,1030,190.1,1.424,60.36,-8.21,0,-7.728,160.8,196.6,4.8,0.178813
2004,365,1100,177.1,0.797,60.383,-6.618,0,-7.102,214,260.5,4.8,0.131311
2004,365,1130,181.2,1.003,60.378,-4.346,0,-6.421,298.6,421.9,4.8,0.100976
2004,365,1200,179.1,0.951,60.373,-2.37,0,-5.478,376.8,496.6,4.9,-0.0497626
2004,365,1230,185.6,2.636,60.368,-1.345,0,-4.506,408.7,636.3,5.1,0.0692343
2004,365,1300,190.1,3.04,60.363,-0.551,0,-3.59,411,606.2,5.3,0.0606859
2004,365,1330,191.9,3.224,60.357,0.983,0,-2.902,510.4,589.5,5.4,0.267951
2004,365,1400,208.9,2.962,60.352,1.867,0,-2.42,541.1,590.6,5.5,0.08315
2004,365,1430,216.9,3.108,60.323,3.988,0,-2.063,641.8,548.9,5.7,-0.019471
2004,365,1500,211.7,3.762,60.293,5.552,0,-1.762,732.3,537.2,5.8,0.11866
2004,365,1530,213.2,3.274,60.264,7.5,0,-1.502,888.8,573,5.9,0.338975
2004,365,1600,218.1,2.733,60.234,7.735,0,-1.261,906.6,394.1,6.1,0.369849
2004,365,1630,207.5,2.994,60.205,8.62,0,-1.056,974.5,407.7,6.3,0.126251
2004,365,1700,202.2,3.506,60.175,7.816,0,-0.901,926.4,230.8,6.5,0.078575
2004,365,1730,210.1,3.464,60.184,7.347,0,-0.787,898.2,172.5,6.6,0.020626
2004,365,1800,220.8,2.921,60.193,6.72,0,-0.71,862.4,86.8,6.7,0.318249
2004,365,1830,212.4,2.049,60.201,5.775,0,-0.661,796,0,6.8,0.403184
2004,365,1900,194.8,3.737,60.21,4.29,0,-0.648,699.8,0,6.8,0.0616466
2004,365,1930,188.2,3.305,60.219,1.99,0,-0.657,560.6,0,6.8,0.392282
2004,365,2000,195.4,1.441,60.227,0.98,0,-0.663,521.7,0,6.8,0.241082
2004,365,2030,221.7,0.852,60.251,0.729,0,-0.668,510.3,0,6.8,0.342191
2004,365,2100,209.3,0.656,60.274,0.853,0,-0.676,508.7,0,6.8,0.234504
2004,365,2130,187.7,1.726,60.298,-1.077,0,-0.69,414.6,0,6.8,0.170459
2004,365,2200,189.6,1.91,60.321,-1.577,0,-0.712,381.3,0,6.8,0.18388
2004,365,2230,191.7,1.829,60.344,-2.453,0,-0.75,340.4,0,6.8,0.197765
2004,365,2300,202.4,2.807,60.368,-0.969,0,-0.826,395.8,0,6.7,0.222366
2004,365,2330,198.8,3.083,60.369,-1.712,0,-0.979,363.2,0,6.7,0.537635
2005,1,0,208.9,1.003,60.313,-3.14,0,-0.615,289.6,0,7.3,0.242124
2005,1,30,200.4,0.949,60.325,-2.02,0,-0.662,338.7,0,7.3,0.20832
2005,1,100,197.4,0.547,60.336,-2.513,0,-0.761,320.2,0,7.2,0.222186
2005,1,130,191.7,0.462,60.347,-3.847,0,-0.949,267,0,7.1,0.218034
2005,1,200,193.2,0.94,60.359,-4.87,0,-1.239,230,0,7,0.170206
2005,1,230,192.4,0.623,60.358,-5.725,0,-1.595,199.9,0,6.8,0.167238
2005,1,300,196.5,0.795,60.358,-4.869,0,-1.971,224.7,0,6.5,0.157825
2005,1,330,198.2,0.489,60.357,-5.758,0,-2.335,184.1,0,6.3,0.167238
2005,1,400,188.9,0.697,60.357,-6.377,0,-2.674,161.2,0,6.1,0.152764
2005,1,430,191.1,0.942,60.356,-5.971,0,-3.019,170.2,0,6,0.142078
2005,1,500,199.9,0.806,60.356,-6.667,0,-3.35,151.1,0,5.8,0.177281
2005,1,530,189.2,1.027,60.352,-6.176,0,-3.638,159.9,0,5.7,0.169555
2005,1,600,186.2,0.865,60.349,-7.454,0,-3.926,128,0,5.6,0.161977
2005,1,630,182.4,1.256,60.345,-7.032,0,-4.221,129.7,0,5.5,0.177281
2005,1,700,178.7,0.53,60.342,-7.619,0,-4.519,110.8,0,5.4,0.179459
2005,1,730,178.6,1.069,60.338,-7.025,0,-4.829,127.9,0,5.4,0.177281
2005,1,800,180,0.692,60.335,-8.11,0,-5.127,109.5,0,5.4,0.183813
2005,1,830,179.1,0.852,60.351,-7.756,0,-5.409,107.5,4.207,5.3,0.183808
2005,1,900,178.1,0.517,60.367,-7.705,0,-5.662,114.3,54.47,5.3,0.276658
2005,1,930,185.7,0.396,60.383,-5.694,0,-5.811,149.9,157.2,5.2,0.102589
2005,1,1000,191.2,1.139,60.399,-4.545,0,-5.679,161.9,272.8,5.2,0.245612
2005,1,1030,215.1,0.723,60.415,-2.329,0,-5.154,239.6,369.2,5.2,0.0692841
2005,1,1100,222.2,1.211,60.431,-1.315,0,-4.322,278.5,281.1,5.3,-0.054782
2005,1,1130,233,0.813,60.42,-0.395,0,-3.557,304.8,397.9,5.5,0.0121577
2005,1,1200,243.8,0.512,60.409,1.176,0,-2.9,380,411.7,5.6,-0.135213
2005,1,1230,239.4,1.225,60.398,2.932,0,-2.376,489.1,660.6,5.7,-0.369417
2005,1,1300,230.8,2.524,60.388,3.764,0,-1.962,539.2,751.6,5.9,0.110875
2005,1,1330,215.6,2.92,60.377,4.312,0,-1.615,562.6,688.7,6,-0.011685
2005,1,1400,236.5,3.614,60.366,4.869,0,-1.312,606.7,539,6.2,0.033368
2005,1,1430,266.6,4.459,60.33,5.057,0,-1.046,618.3,381.3,6.5,0.104967
2005,1,1500,274.3,4.033,60.294,5.237,0,-0.824,624.8,306.6,6.8,0.27131
2005,1,1530,283.8,3.453,60.258,5.385,0,-0.659,636.1,217,7.1,0.183644
2005,1,1600,277,3.043,60.222,5.824,0,-0.54,671.3,209.9,7.5,0.329727
2005,1,1630,277.1,1.894,60.187,6.073,0,-0.449,692.2,173.8,7.8,0.008375
2005,1,1700,280.5,2.851,60.151,5.557,0,-0.365,652,141.8,8.3,-0.031699
2005,1,1730,270.8,3.744,60.156,5.442,0,-0.295,641.7,135.9,8.7,-0.014435
2005,1,1800,261.2,3.81,60.161,4.892,0,-0.236,590.5,66.58,9,0.038715
2005,1,1830,271.4,3.021,60.166,4.071,0,-0.21,536.9,0,9.2,0.106348
2005,1,1900,276,2.44,60.171,3.475,0,-0.244,498.7,0,9.2,0.158092
2005,1,1930,272.5,2.461,60.176,3.032,0,-0.312,473.4,0,9.1,0.192845
2005,1,2000,264.4,1.172,60.181,1.165,0,-0.357,363.1,0,9,0.649255
2005,1,2030,265,1.63,60.202,0.64,0,-0.378,347.1,0,8.8,0.16359
2005,1,2100,235,1.078,60.222,0.924,0,-0.392,369.2,0,8.7,0.245042
2005,1,2130,232.7,1.894,60.242,-0.173,0,-0.404,296.5,0,8.6,0.220698
2005,1,2200,250,1.573,60.262,-0.818,0,-0.414,267.9,0,8.6,0.633301
2005,1,2230,266.3,1.74,60.283,-0.131,0,-0.423,308.2,0,8.5,0.224818
2005,1,2300,258.6,0.84,60.303,-1.488,0,-0.433,233.9,0,8.5,0.5179
2005,1,2330,248.4,1.653,60.303,-1.642,0,-0.441,231.9,0,8.4,0.0695262
2005,2,0,245.5,1.135,60.302,-1.845,0,-0.449,231.7,0,8.4,0.0840141
2005,2,30,235,0.945,60.302,-2.565,0,-0.46,189.4,0,8.4,0.22575
2005,2,100,237.8,1.392,60.302,-2.689,0,-0.468,195.9,0,8.3,0.237378
2005,2,130,222.1,0.64,60.301,-3.408,0,-0.48,169.7,0,8.3,0.21561
2005,2,200,229.1,0.974,60.301,-3.455,0,-0.494,155.5,0,8.2,0.229291
2005,2,230,220.5,1.444,60.287,-3.71,0,-0.513,156.7,0,8.2,0.226812
2005,2,300,194.6,1.399,60.272,-3.959,0,-0.542,156,0,8.1,0.209298
2005,2,330,194,1.072,60.257,-4.821,0,-0.59,132.4,0,8,0.17288
2005,2,400,195.5,0.894,60.243,-5.459,0,-0.683,104.2,0,7.9,0.14805
2005,2,430,206.4,1.326,60.228,-4.995,0,-0.853,126.9,0,7.7,0.158591
2005,2,500,215.5,1.265,60.214,-4.683,0,-1.1,126.7,0,7.5,0.19356
2005,2,530,203.3,0.787,60.208,-5.654,0,-1.362,99.5,0,7.2,0.176092
2005,2,600,201.1,0.688,60.203,-6.324,0,-1.634,103.5,0,6.9,0.167365
2005,2,630,204.6,1.181,60.198,-5.814,0,-1.932,107.6,0,6.7,0.185684
2005,2,700,196.3,0.917,60.192,-6.21,0,-2.231,99.8,0,6.5,0.187911
2005,2,730,198.5,0.656,60.187,-7.348,0,-2.528,83.8,0,6.3,0.194398
2005,2,800,228.4,1.121,60.182,-6.718,0,-2.823,88.7,0,6.1,0.194119
2005,2,830,235.6,0.912,60.193,-6.253,0,-3.035,104,2.398,6,0.184521
2005,2,900,239.9,0.683,60.205,-6.254,0,-3.167,78.9,27.27,5.9,0.24769
2005,2,930,228.3,0.678,60.217,-4.988,0,-3.208,104.5,78.18,5.8,0.243382
2005,2,1000,217,1.234,60.228,-2.584,0,-3.13,192.5,220.2,5.8,0.127774
2005,2,1030,205.8,0.633,60.24,-0.509,0,-2.874,236.5,368.5,5.9,-0.247443
2005,2,1100,221.2,0.473,60.251,0.372,0,-2.468,280.5,185.1,6,-0.00969295
2005,2,1130,220.9,0.956,60.24,0.071,0,-2.099,267.8,212.4,6.1,-0.11541
2005,2,1200,232.2,1.962,60.228,2.186,0,-1.848,429.8,503.3,6.1,-0.247971
2005,2,1230,243.8,2.435,60.217,3.609,0,-1.616,584.3,493.8,6.2,0.0630594
2005,2,1300,258.3,3.172,60.205,3.463,0,-1.39,584.2,300.4,6.3,0.153047
2005,2,1330,266.8,2.931,60.194,3.468,0,-1.211,585.1,253.4,6.4,0.146038
2005,2,1400,265.2,2.787,60.182,4.129,0,-1.077,633.7,324.6,6.5,0.025198
2005,2,1430,267.7,4.801,60.151,5.348,0,-0.967,703.3,324.5,6.6,-0.781229
2005,2,1500,269.6,7.983,60.119,6.085,0,-0.869,753.6,310.5,6.7,0.388377
2005,2,1530,272.8,8.42,60.088,6.102,0,-0.773,750.1,278.5,6.9,0.301726
2005,2,1600,269.8,9.54,60.056,6.092,0,-0.68,740.6,283,7.1,0.462862
2005,2,1630,265.7,9.77,60.025,6.021,0,-0.588,734.3,231.7,7.3,0.428466
2005,2,1700,260.3,10.07,59.993,5.774,0,-0.493,723.2,154.9,7.6,0.456127
2005,2,1730,250.4,10.28,60.002,5.681,0,-0.413,724.4,115,7.9,0.222692
2005,2,1800,253.9,8.68,60.011,5.404,0,-0.357,707.6,73.19,8.1,0.142796
2005,2,1830,263.4,7.56,60.02,4.77,0,-0.324,666.8,0,8.3,0.142445
2005,2,1900,267,7.576,60.029,4.258,0,-0.311,635.1,0,8.4,0.1439
2005,2,1930,268.4,7.34,60.038,3.987,0,-0.32,619.9,0,8.4,0.117281
2005,2,2000,271.3,7.208,60.047,3.865,0,-0.343,614.4,0,8.3,0.130988
2005,2,2030,270,7.126,60.062,3.784,0,-0.363,608,0,8.3,0.158603
2005,2,2100,265.6,7.763,60.077,3.573,0,-0.383,598,0,8.2,0.118332
2005,2,2130,256.6,7.419,60.092,3.37,0,-0.4,590.7,0,8.2,0.200499
2005,2,2200,211.2,7.33,60.107,2.608,0,-0.413,553.4,0,8.2,0.186056
2005,2,2230,185.8,6.423,60.122,1.506,0,-0.424,496.2,0,8.2,0.210431
2005,2,2300,181.6,6.372,60.137,1.192,0,-0.432,485,0,8.1,0.146656
2005,2,2330,180.1,6.233,60.145,1.088,0,-0.437,482.8,0,8.1,0.071458
2005,3,0,178,4.347,60.152,0.227,0,-0.442,447.2,0,8.1,0.090141
2005,3,30,175.3,3.519,60.159,-0.302,0,-0.448,428.5,0,8.1,0.220698
2005,3,100,171.3,2.237,60.167,-1.761,0,-0.454,369.1,0,8,0.09034
2005,3,130,168.6,2.442,60.174,-2.139,0,-0.461,356.2,0,8,0.346028
2005,3,200,166.9,0.588,60.182,-2.651,0,-0.472,339.5,0,8,0.0961922
2005,3,230,165.3,1.007,60.175,-3.717,0,-0.492,299.7,0,7.9,0.213069
2005,3,300,163.9,1.208,60.169,-4.785,0,-0.525,264.2,0,7.8,0.195177
2005,3,330,163.4,0.91,60.162,-4.627,0,-0.609,275,0,7.7,0.208494
2005,3,400,163,0.867,60.156,-5.706,0,-0.818,240.7,0,7.5,0.158375
2005,3,430,161,0.882,60.149,-7.492,0,-1.182,186.6,0,7.2,0.189862
2005,3,500,161,1.71,60.143,-7.421,0,-1.635,165.9,0,6.8,0.235539
2005,3,530,159.4,0.899,60.141,-8.15,0,-2.117,147.1,0,6.5,0.224871
2005,3,600,159.3,1.351,60.14,-8.94,0,-2.601,131.4,0,6.2,0.215928
2005,3,630,158.1,0.656,60.139,-8.84,0,-3.065,132.6,0,6,0.18388
2005,3,700,156.5,0.64,60.138,-10.02,0,-3.511,106,0,6,0.213947
2005,3,730,155.8,0.733,60.136,-10.68,0,-3.948,91.2,0,5.8,0.20995
2005,3,800,153.9,0.707,60.135,-10.9,0,-4.372,82,0,5.7,0.215928
2005,3,830,153.6,0.679,60.147,-10.75,0,-4.789,87.1,1.456,5.5,0.20986
2005,3,900,151.4,0.556,60.159,-10.34,0,-5.171,100.8,44.78,5.4,0.276658
2005,3,930,150.4,1.263,60.172,-8.57,0,-5.468,127.5,148.5,5.4,0.102589
2005,3,1000,152.7,0.617,60.184,-5.613,0,-5.514,215,251.9,5.4,0.190488
2005,3,1030,155.5,0.619,60.196,-3.909,0,-5.225,288.8,352.6,5.4,0.119754
2005,3,1100,157.6,3.219,60.208,-3.325,0,-4.605,310.7,454.2,5.4,0.161765
2005,3,1130,159.5,4.617,60.196,-2.598,0,-3.823,349.7,542.4,5.6,0.0640449
2005,3,1200,162,3.938,60.184,-1.856,0,-3.091,390.6,608.7,5.7,0.0420218
2005,3,1230,163.4,3.76,60.172,-1.27,0,-2.498,426.1,661.3,5.9,-0.158337
2005,3,1300,166.4,2.497,60.16,-0.608,0,-2.052,449.7,694.2,6,-0.161843
2005,3,1330,167.9,1.875,60.148,0.223,0,-1.712,481.2,710.1,6.1,-0.117111
2005,3,1400,168.9,1.756,60.136,1.053,0,-1.435,520.1,709,6.3,-0.32264
2005,3,1430,169.3,1.576,60.103,1.704,0,-1.19,559.6,688.4,6.5,-0.218416
2005,3,1500,169.3,1.497,60.071,2.556,0,-0.948,614.6,650.8,6.8,-0.914834
2005,3,1530,170.2,2.272,60.039,2.825,0,-0.675,629.7,598.5,7.4,-0.375691
2005,3,1600,168.9,3.539,60.007,3.142,0,-0.369,648.5,531.4,8.4,0.052219
2005,3,1630,168.5,4.033,59.975,3.422,0,-0.026,661.5,445,9.4,0.045161
2005,3,1700,168.3,4.253,59.943,3.574,0,0.444,656.4,349.4,10,0.175145
2005,3,1730,166.8,7.017,59.948,5.086,0,0.603,785.4,250.2,10.3,-0.691838
2005,3,1800,162.1,7.207,59.952,4.733,0,0.491,772.3,146,10.4,0.006015
2005,3,1830,159.4,8,59.957,3.434,0,0.181,709.2,0,10.4,0.200013
2005,3,1900,153.9,6.727,59.962,1.029,0,-0.177,595.8,0,10.4,0.157067
2005,3,1930,152.4,7.005,59.966,0.076,0,-0.341,553.5,0,10.3,0.093097
2005,3,2000,152.7,6.569,59.971,-0.119,0,-0.339,544.6,0,10.1,0.053084
2005,3,2030,152.5,4.737,59.971,-1.187,0,-0.349,496.8,0,9.9,0.209971
2005,3,2100,151,3.144,59.972,-4.103,0,-0.359,387.9,0,9.8,0.180265
2005,3,2130,150.8,3.594,59.972,-4.572,0,-0.368,370.6,0,9.7,0.208494
2005,3,2200,150.8,3.606,59.972,-4.941,0,-0.382,356,0,9.5,0.183174
2005,3,2230,151.5,4.048,59.973,-4.468,0,-0.396,370,0,9.4,0.203939
2005,3,2300,150.6,4.026,59.973,-4.674,0,-0.414,363,0,9.3,0.19289
2005,3,2330,149,4.108,59.976,-5.641,0,-0.443,328.6,0,9.1,0.297261
2005,4,0,149.6,4.835,59.979,-5.488,0,-0.501,332.9,0,8.9,0.44015
2005,4,30,151,4.641,59.982,-6.234,0,-0.635,306.8,0,8.6,0.081233
2005,4,100,151,3.905,59.984,-7.276,0,-0.876,275.5,0,8.2,0.070136
2005,4,130,150.1,4.719,59.987,-7.204,0,-1.208,272.6,0,7.7,0.200123
2005,4,200,148.2,4.064,59.99,-6.873,0,-1.592,281,0,7.3,0.341001
2005,4,230,147.5,4.498,59.979,-7.501,0,-1.992,270.6,0,6.9,0.243702
2005,4,300,145.9,3.712,59.968,-7.628,0,-2.395,268.7,0,6.6,0.243702
2005,4,330,145.8,4.8,59.957,-7.493,0,-2.79,272.5,0,6.3,0.128181
2005,4,400,148.1,5.356,59.946,-5.584,0,-3.153,334.6,0,6,0.172629
2005,4,430,145.4,6.197,59.935,-6.443,0,-3.437,303.8,0,5.9,0.189499
2005,4,500,144,4.862,59.924,-7.026,0,-3.684,287.1,0,5.8,0.233914
2005,4,530,143.1,2.601,59.925,-8.38,0,-3.956,253.2,0,5.8,0.23863
2005,4,600,142.7,2.144,59.926,-9.48,0,-4.3,225,0,5.7,0.205455
2005,4,630,142.3,3.832,59.927,-8.85,0,-4.676,240.9,0,5.6,0.231941
2005,4,700,140.8,2.985,59.929,-9.78,0,-4.991,219.3,0,5.5,0.221173
2005,4,730,140.8,3.667,59.93,-9.95,0,-5.313,215.6,0,5.4,0.238058
2005,4,800,140.6,3.712,59.931,-9.92,0,-5.602,216.7,0,5.3,0.409444
2005,4,830,140.6,3.856,59.964,-10.06,0,-5.869,211.9,1.115,5.3,0.23463
2005,4,900,139.6,2.612,59.997,-9.92,0,-6.117,212.7,46.24,5.2,0.276658
2005,4,930,140.1,3.67,60.03,-7.051,0,-6.311,278.8,152.4,5.2,0.102589
2005,4,1000,141.6,6.326,60.063,-4.61,0,-6.262,355.2,262.8,5.2,0.228378
2005,4,1030,145.4,7.294,60.096,-2.639,0,-5.845,426.7,370.6,5.2,0.0692841
2005,4,1100,151.6,6.504,60.13,-1.499,0,-5.153,471.6,467.5,5.2,0.225861
2005,4,1130,160.4,9.66,60.139,-1.731,0,-4.337,438.7,365.2,5.3,0.0590554
2005,4,1200,158,11.09,60.149,-1.517,0,-3.669,462.2,545.1,5.5,0.0640449
2005,4,1230,157.3,11.24,60.158,-0.942,0,-3.112,472.7,676,5.6,-0.158337
2005,4,1300,159.1,5.67,60.167,-1.437,0,-2.581,423,718.4,5.7,-0.222416
2005,4,1330,165.1,6.302,60.177,-1.909,0,-2.162,365,743.5,5.8,-0.187883
2005,4,1400,167.6,9.07,60.186,-1.601,0,-1.842,414,748,5.9,-0.187883
2005,4,1430,164.1,7.746,60.181,-0.631,0,-1.59,492.5,720.6,6.1,-0.161843
2005,4,1500,156.6,7.589,60.176,-0.453,0,-1.378,519.6,671.9,6.2,-0.303396
