temp,c
19.27,-0.522252
19.27,2.84497
19.27,3.24327
19.27,3.43268
19.27,3.66682
19.27,3.8268
19.27,9.16121
19.27,9.40144
19.26,-0.832208
19.26,-0.732996
19.26,-0.724889
19.26,0.233433
19.26,0.988548
19.26,3.15497
19.26,9.6552
19.25,-1.16296
19.25,-0.929604
19.25,-0.867738
19.25,-0.616807
19.25,-0.382741
19.25,0.164041
19.25,1.2677
19.25,1.91782
19.25,2.37167
19.25,2.66902
19.25,6.88267
19.25,7.9939
19.25,8.56344
19.25,9.68654
19.24,-0.669683
19.24,-0.362521
19.24,0.226302
19.24,1.39197
19.24,2.5316
19.24,5.56161
19.24,6.47348
19.24,9.35765
19.239,1.35378
19.23,-0.938203
19.23,-0.483005
19.23,1.68595
19.23,2.19583
19.23,2.19798
19.23,2.4225
19.23,3.47147
19.23,4.57428
19.23,4.80343
19.23,7.58842
19.23,7.64755
19.23,9.6793
19.22,-0.725074
19.22,-0.645374
19.22,-0.561614
19.22,1.11706
19.22,1.13906
19.22,1.50384
19.22,2.3385
19.22,2.59345
19.22,2.92145
19.22,3.5322
19.22,4.75148
19.22,5.3437
19.22,6.85655
19.22,6.88613
19.22,9.39799
19.22,9.51507
19.22,9.55797
19.22,9.57213
19.21,-0.99947
19.21,-0.794803
19.21,-0.656936
19.21,-0.220909
19.21,-0.205554
19.21,1.49285
19.21,1.97996
19.21,2.41403
19.21,2.8773
19.21,4.53757
19.21,8.57734
19.21,9.05229
19.21,9.19168
19.21,9.2956
19.2,-0.708322
19.2,-0.646326
19.2,1.15907
19.2,1.53414
19.2,1.91316
19.2,4.35454
19.2,6.15747
19.2,6.28904
19.2,6.76843
19.2,9.11818
19.2,9.43042
19.19,-0.944475
19.19,-0.496245
19.19,-0.495553
19.19,0.475741
19.19,1.3643
19.19,6.00236
19.19,9.42248
19.18,-1.15293
19.18,-0.766949
19.18,-0.00870377
19.18,0.146164
19.18,0.391203
19.18,0.720443
19.18,1.43365
19.18,4.15084
19.18,4.22085
19.18,4.79243
19.18,7.78989
19.18,9.42537
19.18,9.65455
19.17,-0.632438
19.17,1.03104
19.17,2.04947
19.17,2.08825
19.17,2.39493
19.17,2.70377
19.17,4.99103
19.17,7.14897
19.17,8.43203
19.17,8.54147
19.16,-0.998996
19.16,-0.942786
19.16,-0.794332
19.16,-0.68488
19.16,-0.391641
19.16,-0.276848
19.16,1.34026
19.16,2.26344
19.16,2.65211
19.16,4.89041
19.16,6.89617
19.158,1.34402
19.15,-0.941018
19.15,-0.896097
19.15,-0.842232
19.15,-0.833886
19.15,-0.709626
19.15,-0.707681
19.15,-0.609611
19.15,-0.475887
19.15,-0.425142
19.15,-0.0694898
19.15,0.742144
19.15,1.49738
19.15,3.05462
19.15,3.75873
19.15,4.90265
19.15,5.44404
19.15,6.80313
19.15,8.09384
19.15,8.82704
19.14,-0.891859
19.14,-0.843143
19.14,-0.726946
19.14,-0.212874
19.14,-0.212219
19.14,0.513044
19.14,0.866348
19.14,2.07668
19.14,2.26109
19.14,3.68879
19.14,4.3088
19.14,5.25691
19.14,6.8897
19.14,9.29465
19.14,9.29468
19.14,9.51603
19.13,-0.915817
19.13,-0.888591
19.13,-0.823967
19.13,3.32924
19.13,3.45398
19.13,4.64664
19.13,5.80275
19.13,6.36703
19.13,9.25177
19.13,9.62406
19.12,-0.678302
19.12,-0.572581
19.12,0.321054
19.12,0.867262
19.12,1.56708
19.12,9.2325
19.114,7.02992
19.11,0.318097
19.11,0.441859
19.11,1.04195
19.11,1.07698
19.11,1.1597
19.11,2.11591
19.11,3.80884
19.11,7.69758
19.11,8.87607
19.11,9.20121
19.11,9.26878
19.1,-0.777179
19.1,-0.740483
19.1,-0.691376
19.1,-0.00285982
19.1,1.03645
19.1,2.51191
19.1,2.86911
19.1,2.90356
19.1,3.80688
19.1,4.07344
19.1,4.58256
19.1,4.76121
19.1,4.77578
19.1,5.20749
19.1,5.63485
19.1,6.56723
19.1,7.78147
19.1,8.9485
19.1,9.22516
19.1,9.34149
19.1,9.47633
19.1,9.50026
19.09,-0.888452
19.09,-0.883402
19.09,0.583034
19.09,0.751277
19.09,2.31715
19.09,6.26475
19.09,7.81786
19.09,9.05068
19.09,9.17224
19.082,0.484696
19.08,-0.943061
19.08,-0.752932
19.08,-0.708417
19.08,-0.612884
19.08,-0.553668
19.08,0.825013
19.08,2.47682
19.08,4.34461
19.08,7.35115
19.08,7.3983
19.07,-0.719751
19.07,-0.627668
19.07,-0.493149
19.07,0.548825
19.07,0.723383
19.07,0.962731
19.07,1.73868
19.07,4.78302
19.07,9.37562
19.06,-0.885145
19.06,-0.812731
19.06,-0.727087
19.06,1.00159
19.06,1.45733
19.06,3.06665
19.06,5.15252
19.06,5.69098
19.06,7.30795
19.06,7.87375
19.06,8.68293
19.06,9.42608
19.06,9.66049
19.05,-0.842201
19.05,-0.746956
19.05,0.623018
19.05,3.55698
19.05,6.25561
19.05,9.28347
19.05,9.49255
19.04,-1.18689
19.04,-0.997036
19.04,-0.904407
19.04,-0.689685
19.04,-0.285872
19.04,0.0840906
19.04,0.575174
19.04,2.21362
19.04,2.34951
19.04,3.9091
19.04,5.35223
19.04,6.14401
19.03,-1.12183
19.03,-0.854688
19.03,-0.20449
19.03,0.761195
19.03,0.862099
19.03,1.96953
19.03,4.46494
19.03,7.67123
19.03,7.88584
19.03,8.41739
19.03,8.99818
19.03,9.52231
19.02,-0.600047
19.02,-0.0548799
19.02,0.0562286
19.02,0.0821773
19.02,1.63052
19.02,3.68718
19.02,3.88876
19.02,6.43899
19.02,7.23301
19.02,7.65283
19.02,7.91382
19.02,7.95842
19.02,9.50889
19.01,-0.831264
19.01,-0.0708582
19.01,7.97989
19.01,9.13242
19.01,9.59094
19.006,0.333402
19,-0.492465
19,0.0185423
19,3.49897
19,7.15906
19,7.46197
19,7.55237
18.99,-0.890348
18.99,-0.693381
18.99,-0.672475
18.99,-0.66035
18.99,0.520501
18.99,2.10087
18.99,4.09326
18.99,4.75104
18.99,5.76294
18.99,6.93461
18.99,6.98412
18.99,8.74154
18.99,9.12366
18.99,9.25916
18.98,-0.656159
18.98,0.689389
18.98,3.45645
18.98,3.54688
18.98,3.60627
18.98,4.38417
18.98,4.54466
18.98,6.39461
18.98,7.64872
18.98,8.45926
18.98,9.1363
18.97,0.364653
18.97,1.35965
18.97,1.93505
18.97,4.18408
18.97,8.52212
18.97,9.40192
18.97,9.43555
18.96,-0.646441
18.96,0.711496
18.96,2.14062
18.96,6.39272
18.96,7.43867
18.95,-0.542829
18.95,-0.104954
18.95,0.103404
18.95,0.613525
18.95,0.761324
18.95,2.99215
18.95,7.64682
18.94,-0.852531
18.94,-0.731519
18.94,-0.558573
18.94,0.700075
18.94,1.17516
18.94,3.74989
18.94,4.35399
18.94,4.44081
18.94,6.99454
18.94,8.30237
18.94,8.43652
18.94,8.5482
18.94,8.62026
18.94,9.03904
18.94,9.08883
18.94,9.11521
18.94,9.2549
18.94,9.30599
18.94,9.35081
18.93,-0.0576373
18.93,-0.0408097
18.93,1.26494
18.93,7.00546
18.93,9.05205
18.93,9.2635
18.92,0.249616
18.92,6.06516
18.92,7.16277
18.92,9.33483
18.92,9.39338
18.92,9.5938
18.91,-0.431443
18.91,0.778205
18.91,0.859364
18.91,4.61387
18.91,8.33031
18.91,8.68326
18.91,9.44223
18.9,-0.98904
18.9,-0.968316
18.9,-0.772809
18.9,-0.733265
18.9,0.555691
18.9,9.13307
18.9,9.48361
18.895,0.0185752
18.89,0.121518
18.89,0.260698
18.89,1.30182
18.89,4.37592
18.89,4.71035
18.89,6.05055
18.89,7.59467
18.89,8.71346
18.89,9.52554
18.88,-0.800068
18.88,-0.772025
18.88,1.60178
18.88,3.19434
18.88,5.48323
18.88,6.4906
18.88,6.63683
18.88,7.28271
18.88,9.23531
18.88,9.53874
18.88,9.63898
18.87,-0.997508
18.87,-0.77496
18.87,-0.0272061
18.87,0.282715
18.87,0.601508
18.87,3.87495
18.87,3.9112
18.87,3.95556
18.87,4.38571
18.87,5.33724
18.87,5.95674
18.87,8.25583
18.862,-0.782407
18.86,0.479821
18.86,0.745223
18.86,1.2921
18.86,2.39724
18.86,2.42168
18.86,3.80572
18.86,8.05446
18.86,8.11331
18.86,8.67554
18.86,9.37
18.85,-0.903294
18.85,-0.894599
18.85,-0.829445
18.85,1.24294
18.85,5.8165
18.85,6.68112
18.85,8.31464
18.85,8.84144
18.85,9.17539
18.85,9.2395
18.84,-0.99978
18.84,-0.808454
18.84,-0.553299
18.84,3.83241
18.84,7.08542
18.84,7.41541
18.84,9.12897
18.84,9.18447
18.84,9.36963
18.83,-1.1198
18.83,-0.856545
18.83,-0.79514
18.83,-0.60727
18.83,-0.473886
18.83,-0.452248
18.83,-0.0177198
18.83,0.625194
18.83,1.48739
18.83,2.11752
18.83,3.6927
18.83,4.25283
18.83,4.76029
18.83,5.05773
18.83,5.1303
18.83,7.69818
18.83,8.77916
18.83,9.27559
18.83,9.28768
18.82,-1.11616
18.82,-1.03198
18.82,-0.370524
18.82,1.44325
18.82,5.82342
18.82,7.52334
18.82,9.4058
18.815,-0.711545
18.81,-0.881475
18.81,1.24543
18.81,2.39509
18.81,4.39981
18.81,7.34564
18.81,7.94156
18.81,8.93215
18.81,9.22764
18.81,9.29229
18.81,9.33072
18.806,-0.756414
18.8,-0.999199
18.8,-0.852194
18.8,-0.655128
18.8,-0.60305
18.8,0.121654
18.8,2.27319
18.8,2.30851
18.8,2.70856
18.8,3.48774
18.8,3.69354
18.8,5.23762
18.8,6.40565
18.8,8.43765
18.79,-0.953173
18.79,-0.533903
18.79,1.10242
18.79,3.36375
18.79,3.77394
18.79,6.21396
18.79,7.35133
18.788,-0.770636
18.78,4.0882
18.78,4.89158
18.78,7.57202
18.78,8.82203
18.77,-0.771292
18.77,0.221629
18.77,1.46718
18.77,1.87958
18.77,2.34334
18.77,4.56081
18.76,-0.885246
18.76,-0.563297
18.76,0.249437
18.76,1.80837
18.76,2.04083
18.76,2.37845
18.76,6.2585
18.76,9.22265
18.76,9.4202
18.755,-0.77011
18.75,-0.811548
18.75,-0.690968
18.75,0.297352
18.75,0.7747
18.75,1.19308
18.75,1.57817
18.75,3.32984
18.75,8.68268
18.75,9.02566
18.75,9.19401
18.74,-0.772278
18.74,-0.594849
18.74,2.11262
18.74,2.74827
18.74,3.26056
18.73,-0.703751
18.73,1.60141
18.73,1.96054
18.73,9.01345
18.73,9.20577
18.73,9.22533
18.73,9.42704
18.71,-0.815819
18.71,-0.589985
18.71,-0.363672
18.71,-0.113136
18.71,1.44388
18.71,3.02145
18.71,3.48461
18.71,4.48827
18.71,5.50353
18.71,9.11878
18.71,9.42809
18.7,-0.758967
18.7,-0.282982
18.7,0.754738
18.7,1.11354
18.7,2.59534
18.7,3.61303
18.7,6.4944
18.7,7.5185
18.69,-0.352515
18.69,-0.318835
18.69,3.44763
18.69,3.73362
18.69,6.53998
18.69,8.32839
18.69,9.21821
18.69,9.26327
18.69,9.2814
18.68,-1.07968
18.68,-0.811481
18.68,8.35691
18.68,9.13673
18.68,9.26769
18.68,9.43371
18.67,-0.832241
18.67,7.73067
18.67,9.24152
18.66,-0.868987
18.66,-0.758512
18.66,-0.368801
18.66,1.0014
18.66,1.75861
18.66,1.89326
18.66,5.70507
18.66,8.16232
18.66,8.34041
18.654,-0.782407
18.65,0.363085
18.65,1.11335
18.65,7.52255
18.65,8.06613
18.65,8.26758
18.65,9.28896
18.65,9.31887
18.64,-0.69972
18.64,-0.653603
18.64,0.290481
18.64,0.897519
18.64,2.98441
18.64,3.1624
18.64,3.82601
18.64,4.45859
18.64,5.94918
18.64,6.04925
18.64,6.45941
18.64,9.11227
18.63,-0.997507
18.63,-0.843816
18.63,-0.583412
18.63,-0.555813
18.63,-0.502604
18.63,0.720856
18.63,0.998177
18.63,8.03284
18.63,8.87511
18.63,9.25984
18.62,-0.964719
18.62,-0.698013
18.62,-0.680718
18.62,0.120626
18.62,0.539103
18.62,1.81007
18.62,2.09872
18.62,3.54295
18.62,3.78876
18.62,4.24136
18.62,6.74921
18.62,7.21519
18.62,8.27725
18.62,8.87504
18.61,0.0638868
18.61,0.240919
18.61,3.07768
18.61,5.03447
18.61,5.63968
18.61,8.65655
18.61,9.07434
18.6,-0.0930228
18.6,-0.0624844
18.6,1.93977
18.6,2.58326
18.6,3.79395
18.6,3.90439
18.6,6.21058
18.6,6.77541
18.6,9.05902
18.6,9.26475
18.6,9.41754
18.6,9.4217
18.59,-1.09417
18.59,-0.584719
18.59,-0.559029
18.59,-0.391407
18.59,0.709176
18.59,1.42699
18.59,2.40511
18.59,2.65164
18.59,9.10266
18.59,9.15192
18.58,-0.823
18.58,-0.707452
18.58,-0.651926
18.58,-0.63716
18.58,0.054273
18.58,1.35015
18.58,3.67462
18.58,4.60601
18.58,8.26103
18.58,8.67996
18.58,9.22337
18.57,-1.12015
18.57,-0.708416
18.57,-0.703017
18.57,-0.655998
18.57,-0.432249
18.57,-0.173697
18.57,-0.0862944
18.57,1.09418
18.57,1.61577
18.57,2.70981
18.57,3.39313
18.57,7.67261
18.57,8.32611
18.57,8.79736
18.57,9.42356
18.56,-1.08671
18.56,-0.666687
18.56,-0.0299343
18.56,1.23144
18.56,3.59991
18.56,6.28065
18.56,7.65558
18.56,8.31743
18.55,-0.892726
18.55,1.43219
18.55,5.47067
18.55,5.67963
18.55,7.38326
18.55,8.21648
18.55,9.12463
18.55,9.1255
18.55,9.41666
18.54,-1.08986
18.54,-0.861777
18.54,-0.839728
18.54,-0.649719
18.54,-0.314786
18.54,-0.015333
18.54,3.90664
18.54,6.33516
18.54,6.62299
18.54,7.7378
18.54,8.44357
18.53,-0.682287
18.53,-0.53171
18.53,0.628727
18.53,0.89553
18.53,0.94674
18.53,0.956048
18.53,1.47989
18.53,2.05358
18.53,2.81463
18.53,3.57206
18.53,4.26384
18.53,4.98619
18.53,8.96032
18.53,9.34098
18.52,-0.595154
18.52,0.987175
18.52,1.37534
18.52,1.4321
18.52,3.17096
18.52,7.38113
18.52,7.59494
18.52,7.67443
18.52,8.95362
18.52,9.24913
18.514,-0.287147
18.51,-0.683414
18.51,-0.650189
18.51,0.0102199
18.51,1.55748
18.51,2.572
18.51,7.91819
18.51,9.19131
18.51,9.20944
18.5,-0.779107
18.5,-0.733407
18.5,-0.630756
18.5,0.801824
18.5,2.65107
18.5,3.90661
18.5,8.61142
18.5,8.61362
18.5,8.62033
18.5,9.03771
18.5,9.17157
18.5,9.26406
18.49,-0.57194
18.49,-0.496461
18.49,0.879926
18.49,2.97836
18.49,7.0858
18.49,7.69691
18.49,8.05079
18.49,9.27433
18.49,9.36728
18.48,-0.645789
18.48,0.415922
18.48,0.740932
18.48,1.20491
18.48,1.21525
18.48,1.67837
18.48,1.78257
18.48,3.92489
18.48,6.71242
18.48,8.64968
18.48,9.35317
18.47,-1.1197
18.47,-1.0309
18.47,-0.825183
18.47,-0.824138
18.47,0.118683
18.47,1.07936
18.47,1.75963
18.47,2.00706
18.47,2.64451
18.47,4.75533
18.47,5.07857
18.47,7.31585
18.47,8.263
18.466,-0.643666
18.46,-0.838448
18.46,0.43948
18.46,1.21451
18.46,2.39551
18.46,4.72498
18.46,4.84499
18.46,6.2222
18.46,6.495
18.46,8.95292
18.45,-0.755343
18.45,-0.638667
18.45,-0.630561
18.45,-0.370882
18.45,-0.243702
18.45,0.33339
18.45,7.08059
18.45,7.67141
18.45,7.86017
18.45,8.87149
18.45,9.09212
18.45,9.11162
18.44,-0.852508
18.44,-0.821011
18.44,0.187255
18.44,1.31551
18.44,7.8082
18.44,8.12925
18.44,8.94594
18.44,9.21089
18.43,-0.863527
18.43,-0.730237
18.43,0.194955
18.43,1.04563
18.43,1.42064
18.43,2.45828
18.43,7.83292
18.43,9.43432
18.429,-0.653792
18.42,-1.04279
18.42,-1.01809
18.42,-0.701479
18.42,1.95862
18.42,8.62568
18.415,-0.655864
18.41,-0.926816
18.41,-0.739855
18.41,9.02864
18.41,9.45822
18.41,9.49813
18.4,-0.915075
18.4,-0.66414
18.4,-0.0223752
18.4,0.0393685
18.4,8.28412
18.39,-0.91235
18.39,-0.736634
18.39,-0.590319
18.39,0.361878
18.39,0.575873
18.39,0.677803
18.39,1.17544
18.39,1.56969
18.39,1.95352
18.39,2.29595
18.39,2.30516
18.39,3.66937
18.39,6.78503
18.39,8.53003
18.39,9.36978
18.38,-0.747536
18.38,-0.665948
18.38,-0.32047
18.38,-0.320341
18.38,0.626417
18.38,1.36651
18.38,8.20719
18.38,8.66839
18.38,8.82038
18.38,9.25076
18.37,-1.08401
18.37,-0.962579
18.37,-0.889395
18.37,-0.882121
18.37,-0.813728
18.37,-0.777576
18.37,0.307142
18.37,0.998446
18.37,3.64292
18.37,8.1364
18.37,9.26066
18.36,-0.734026
18.36,-0.684321
18.36,-0.521221
18.36,6.78331
18.36,9.03574
18.35,-0.585906
18.35,-0.532543
18.35,-0.0384853
18.35,0.381632
18.35,0.831629
18.35,3.18049
18.35,6.41916
18.35,9.02166
18.35,9.31187
18.34,-1.04171
18.34,-0.714913
18.34,-0.570744
18.34,0.184854
18.34,5.85193
18.34,6.73004
18.33,-0.846705
18.33,0.700544
18.33,1.12968
18.33,4.47922
18.33,5.46156
18.33,6.04868
18.33,8.82983
18.33,9.1291
18.32,-0.753125
18.32,-0.708859
18.32,-0.268527
18.32,2.35016
18.32,2.35062
18.32,2.36969
18.32,2.57872
18.32,5.28876
18.32,8.52738
18.32,8.58124
18.32,9.02778
18.31,-0.547984
18.31,0.836286
18.31,1.19513
18.31,1.81732
18.31,6.02402
18.31,8.20518
18.31,8.28849
18.31,8.95421
18.31,8.98295
18.31,9.22467
18.3,-0.708115
18.3,-0.660881
18.3,-0.137349
18.3,6.16324
18.3,6.61132
18.3,8.92989
18.3,9.07999
18.29,-0.728228
18.29,3.05023
18.29,7.90175
18.29,8.75754
18.28,-0.00830216
18.28,0.410115
18.28,5.93761
18.28,8.47091
18.28,9.16533
18.27,-0.755821
18.27,0.959621
18.27,1.05363
18.27,1.07775
18.27,4.77537
18.27,6.36328
18.261,-0.434748
18.26,-0.831803
18.26,1.75436
18.26,2.97492
18.26,4.72986
18.26,9.03522
18.26,9.07504
18.26,9.25949
18.256,2.00728
18.25,-0.813865
18.25,-0.64549
18.25,1.00403
18.25,5.33465
18.25,6.32802
18.25,8.79736
18.25,8.95042
18.25,9.07634
18.25,9.10826
18.25,9.25307
18.25,9.26835
18.25,9.39078
18.24,-0.820094
18.24,-0.775765
18.24,-0.593205
18.24,0.159387
18.24,2.90575
18.24,3.56096
18.24,3.91075
18.24,6.17723
18.24,6.42997
18.24,7.93444
18.24,8.26096
18.24,9.43095
18.23,-1.04103
18.23,-0.928033
18.23,-0.860768
18.23,-0.394347
18.23,-0.277303
18.23,2.2567
18.23,8.86582
18.23,9.1063
18.23,9.12573
18.23,9.27465
18.22,-0.863708
18.22,-0.777576
18.22,-0.525474
18.22,-0.493052
18.22,-0.476197
18.22,0.634828
18.22,0.917455
18.22,1.01439
18.22,9.23847
18.21,-1.02138
18.21,-0.738643
18.21,9.04574
18.21,9.0975
18.21,9.23393
18.207,2.3265
18.2,-0.999334
18.2,-0.688307
18.2,0.209179
18.2,1.06822
18.2,1.49622
18.2,1.70301
18.2,4.00569
18.2,4.37583
18.2,4.68791
18.2,8.76109
18.2,9.08143
18.2,9.09751
18.196,2.33489
18.19,-0.703222
18.19,-0.651586
18.19,-0.0506487
18.19,0.699695
18.19,6.73978
18.19,6.78773
18.19,7.33156
18.19,7.50375
18.19,9.34346
18.18,-0.672266
18.18,-0.634036
18.18,-0.596357
18.18,-0.582436
18.18,0.855269
18.18,1.00116
18.18,1.67151
18.18,7.19643
18.18,8.98016
18.172,-0.167858
18.17,-0.908269
18.17,-0.813365
18.17,0.483054
18.17,2.37599
18.17,4.44059
18.17,6.31355
18.17,8.69535
18.16,1.75758
18.16,1.89756
18.16,5.92713
18.16,6.73325
18.16,7.62438
18.16,7.85813
18.16,8.92566
18.153,0.732205
18.153,3.14049
18.15,-0.861695
18.15,-0.777509
18.15,-0.7694
18.15,1.00826
18.15,3.81682
18.15,7.67255
18.15,7.82531
18.15,8.79141
18.15,9.23442
18.15,9.28661
18.149,0.175407
18.148,3.41524
18.14,-0.861228
18.14,-0.749763
18.14,-0.697249
18.14,-0.277212
18.14,-0.250669
18.14,-0.155279
18.14,2.23607
18.14,6.48849
18.14,7.05708
18.14,8.58678
18.134,1.12431
18.13,-0.863904
18.13,-0.766362
18.13,0.58591
18.13,0.819107
18.13,0.906602
18.13,1.14463
18.13,2.09139
18.13,8.90946
18.13,9.3026
18.12,-0.759034
18.12,-0.579886
18.12,0.0540177
18.12,1.97258
18.12,2.77896
18.12,2.79889
18.12,4.50523
18.12,7.94069
18.12,8.3343
18.12,9.29373
18.113,2.2811
18.11,-0.289748
18.11,0.0967247
18.11,4.42742
18.11,5.70621
18.11,6.0918
18.11,7.33614
18.1,-0.778808
18.1,0.735516
18.1,1.94836
18.1,2.44241
18.1,3.01174
18.1,4.74781
18.1,8.61877
18.1,9.35101
18.09,-0.660122
18.09,-0.630746
18.09,-0.511081
18.09,-0.123801
18.09,0.87052
18.09,1.14754
18.09,1.73895
18.09,3.03471
18.09,3.97553
18.09,8.08423
18.09,8.77365
18.09,9.44199
18.087,3.91034
18.08,-0.854865
18.08,-0.854141
18.08,-0.777171
18.08,-0.607828
18.08,0.6933
18.08,1.20243
18.08,6.5779
18.08,7.59727
18.08,8.67549
18.08,8.68848
18.08,8.95706
18.08,9.19938
18.08,9.28383
18.07,-0.865382
18.07,-0.70225
18.07,-0.692734
18.07,-0.663351
18.07,-0.054475
18.07,0.0362047
18.07,1.93365
18.07,3.57881
18.07,5.492
18.07,5.94399
18.07,8.07343
18.07,8.52241
18.07,8.82736
18.06,-0.61562
18.06,0.0327969
18.06,0.49987
18.06,0.846266
18.06,0.9887
18.06,3.60582
18.06,6.00112
18.06,7.74781
18.06,9.08788
18.052,4.28742
18.051,3.59376
18.05,-0.831635
18.05,-0.709128
18.05,5.31894
18.05,8.47165
18.05,8.73384
18.05,9.01947
18.04,-0.996695
18.04,-0.860427
18.04,0.531363
18.04,1.59403
18.04,2.60223
18.04,3.69161
18.04,8.62063
18.03,-0.782503
18.03,-0.777576
18.03,-0.682347
18.03,-0.0753701
18.03,1.08977
18.03,1.43773
18.03,4.66339
18.03,6.91137
18.03,9.04908
18.03,9.2541
18.02,-0.817574
18.02,-0.133916
18.02,0.418455
18.02,0.686039
18.02,5.96907
18.02,6.19919
18.02,8.42354
18.02,8.47894
18.02,8.65798
18.02,9.27332
18.01,-0.816089
18.01,-0.749451
18.01,0.390081
18.01,0.971729
18.01,1.20422
18.01,6.43977
18.01,8.61006
18.01,8.62223
18,-0.86116
18,-0.83661
18,-0.620279
18,-0.543112
18,0.245041
18,0.449066
18,1.52158
18,2.63834
18,8.73402
18,8.89068
17.99,-0.849227
17.99,-0.697903
17.99,5.17764
17.99,5.2647
17.99,5.83867
17.99,8.93458
17.99,9.12966
17.98,-0.852542
17.98,-0.847534
17.98,-0.847274
17.98,-0.805258
17.98,-0.677569
17.98,-0.612937
17.98,-0.611671
17.98,-0.238041
17.98,1.52529
17.98,6.72797
17.98,7.76249
17.97,-0.815517
17.97,-0.799127
17.97,-0.751851
17.97,-0.653261
17.97,1.52278
17.97,5.84737
17.97,5.88429
17.97,6.77142
17.97,9.17057
17.968,3.43975
17.96,-1.1101
17.96,-0.68543
17.96,-0.672294
17.96,-0.60259
17.96,3.35983
17.96,7.70815
17.96,8.76144
17.95,-0.941481
17.95,-0.811548
17.95,-0.737506
17.95,-0.588215
17.95,5.05296
17.95,7.90391
17.94,-1.08943
17.94,-0.82905
17.94,0.499139
17.94,1.43145
17.94,1.72832
17.94,7.06386
17.94,7.94411
17.94,8.25962
17.94,8.93198
17.935,3.86757
17.93,-0.585035
17.93,-0.512151
17.93,0.0868619
17.93,0.260593
17.93,2.36683
17.93,5.57163
17.93,6.91971
17.93,7.2991
17.93,9.39366
17.92,-1.11356
17.92,-0.999063
17.92,-0.920555
17.92,2.0708
17.92,2.78439
17.92,8.91317
17.91,-0.938528
17.91,-0.763582
17.91,-0.701062
17.91,1.10549
17.91,1.71544
17.91,2.92004
17.91,3.45748
17.91,9.27027
17.9,-0.918215
17.9,-0.705239
17.9,0.829165
17.9,3.61387
17.9,7.56178
17.9,8.45658
17.9,8.78794
17.89,-0.697468
17.89,-0.681793
17.89,-0.619106
17.89,-0.0803585
17.89,0.207436
17.89,1.4433
17.89,2.27816
17.89,3.33557
17.89,6.99537
17.89,8.44227
17.89,8.71947
17.89,8.87452
17.88,-0.685027
17.88,-0.442058
17.88,-0.193695
17.88,1.40261
17.88,1.75561
17.88,2.10091
17.88,4.66551
17.88,7.64295
17.88,7.91881
17.88,9.23182
17.88,9.27536
17.87,-0.811345
17.87,-0.472668
17.87,1.032
17.87,1.75633
17.87,1.85197
17.87,3.07989
17.87,4.07944
17.87,7.24624
17.87,8.45853
17.87,8.58944
17.87,8.6035
17.87,8.91684
17.87,8.97664
17.86,-1.09112
17.86,-0.582467
17.86,-0.1028
17.86,1.17887
17.86,1.19611
17.86,4.46009
17.86,7.46005
17.85,-0.759154
17.85,-0.472644
17.85,0.429124
17.85,2.0838
17.85,2.18121
17.85,8.06019
17.85,8.86061
17.85,8.93578
17.84,-0.83773
17.84,-0.676204
17.84,-0.638281
17.84,-0.544363
17.84,-0.383121
17.84,5.07784
17.84,6.44002
17.84,6.71416
17.84,6.73705
17.84,7.69162
17.84,8.57231
17.84,9.02153
17.83,-0.909775
17.83,-0.556282
17.83,0.055981
17.83,1.6668
17.83,1.8965
17.83,5.01916
17.83,5.41193
17.83,6.18566
17.83,8.83543
17.83,9.28734
17.82,-0.767409
17.82,-0.311867
17.82,-0.140368
17.82,-0.0664852
17.82,0.382179
17.82,0.512454
17.82,0.819379
17.82,1.72805
17.82,2.52183
17.82,2.7456
17.82,5.72551
17.82,5.974
17.82,7.51717
17.82,7.95363
17.82,8.70922
17.81,-1.10802
17.81,-0.777576
17.81,-0.40366
17.81,-0.17498
17.81,1.14852
17.81,7.01644
17.81,7.52793
17.81,8.93705
17.81,9.02753
17.81,9.19094
17.8,-1.18291
17.8,-0.920284
17.8,-0.640043
17.8,-0.572052
17.8,1.99146
17.8,3.06673
17.8,3.73011
17.8,5.61893
17.8,8.5653
17.8,8.80587
17.8,8.97644
17.793,2.81521
17.79,-0.88499
17.79,-0.358887
17.79,1.12646
17.79,1.56749
17.79,2.15082
17.79,4.70392
17.79,5.17731
17.79,6.81803
17.79,7.39197
17.79,7.85895
17.79,9.24657
17.78,-0.909443
17.78,-0.650457
17.78,-0.62632
17.78,2.94011
17.78,6.50083
17.78,7.2738
17.77,-1.01356
17.77,-0.773476
17.77,-0.660929
17.77,-0.530547
17.77,2.90982
17.77,4.81509
17.77,5.57962
17.77,7.24266
17.77,8.17953
17.77,8.26708
17.76,-0.716908
17.76,-0.569422
17.76,-0.453778
17.76,0.371956
17.76,1.60465
17.76,1.81842
17.76,6.32796
17.76,7.43992
17.75,-1.20353
17.75,-0.810848
17.75,-0.731734
17.75,-0.365216
17.75,0.530803
17.75,0.865395
17.75,1.06465
17.75,5.49891
17.746,2.44808
17.74,-0.811548
17.74,-0.72
17.74,-0.567106
17.74,0.0757048
17.74,0.239621
17.74,0.809466
17.74,1.04936
17.74,2.87094
17.74,6.10506
17.74,6.24895
17.74,7.49068
17.74,8.52417
17.74,8.70283
17.74,8.7534
17.73,-0.965193
17.73,-0.816089
17.73,-0.621811
17.73,0.128016
17.73,0.357448
17.73,0.842831
17.73,1.59033
17.73,3.88165
17.73,4.67451
17.73,8.73072
